	Latitude	Longitude	Timestamp
241	25.8561	78.5511	1573180692
242	24.4408	79.8977	1573180722
243	23.0114	81.2113	1573180752
244	21.5695	82.4944	1573180782
245	20.0914	83.7705	1573180813
246	18.6270	84.9998	1573180843
247	17.1530	86.2059	1573180873
248	15.6703	87.3911	1573180903
249	14.1799	88.5571	1573180933
250	12.6578	89.7253	1573180964
251	11.1546	90.8592	1573180994
252	9.6462	91.9800	1573181024
253	8.1334	93.0897	1573181054
254	6.5916	94.2083	1573181084
255	5.0721	95.3010	1573181115
256	3.5502	96.3881	1573181145
257	2.0270	97.4710	1573181175
258	0.4775	98.5695	1573181205
259	-1.0470	99.6497	1573181235
260	-2.5708	100.7308	1573181265
261	-4.0936	101.8149	1573181296
262	-5.6399	102.9218	1573181326
263	-7.1582	104.0170	1573181356
264	-8.6731	105.1202	1573181386
265	-10.1842	106.2335	1573181416
266	-11.6906	107.3586	1573181446
267	-13.2163	108.5163	1573181477
268	-14.7107	109.6709	1573181507
269	-16.1977	110.8429	1573181537
270	-17.6768	112.0346	1573181567
271	-19.1711	113.2684	1573181598
272	-20.6311	114.5063	1573181628
273	-22.0802	115.7706	1573181658
274	-23.5172	117.0636	1573181688
275	-24.9411	118.3879	1573181718
276	-26.3739	119.7688	1573181749
277	-27.7673	121.1638	1573181779
278	-29.1435	122.5978	1573181809
279	-30.5010	124.0738	1573181839
280	-31.8605	125.6208	1573181869
281	-33.1755	127.1908	1573181900
282	-34.4668	128.8120	1573181930
283	-35.7324	130.4875	1573181960
284	-36.9906	132.2500	1573181990
285	-38.1979	134.0449	1573182020
286	-39.3727	135.9035	1573182050
287	-40.5125	137.8290	1573182081
288	-41.6148	139.8242	1573182111
289	-42.6940	141.9270	1573182141
290	-43.7119	144.0708	1573182171
291	-44.6831	146.2910	1573182201
292	-45.6047	148.5892	1573182231
293	-46.4873	151.0062	1573182262
294	-47.2984	153.4625	1573182292
295	-48.0496	155.9963	1573182322
296	-48.7377	158.6055	1573182352
297	-49.3592	161.2868	1573182382
298	-49.9195	164.0820	1573182413
299	-50.3973	166.8940	1573182443
300	-50.7995	169.7611	1573182473
301	-51.1239	172.6747	1573182503
302	-51.3718	175.6754	1573182534
303	-51.5334	178.6546	1573182564
304	-51.6125	-178.3498	1573182594
305	-51.6086	-175.3488	1573182624
306	-51.5195	-172.3046	1573182654
307	-51.3487	-169.3278	1573182685
308	-51.0967	-166.3798	1573182715
309	-50.7649	-163.4706	1573182745
310	-50.3480	-160.5616	1573182775
311	-49.8621	-157.7567	1573182805
312	-49.3038	-155.0147	1573182835
313	-48.6761	-152.3407	1573182866
314	-47.9701	-149.6964	1573182896
315	-47.2122	-147.1714	1573182926
316	-46.3809	-144.6843	1573182957
317	-45.5067	-142.3171	1573182987
318	-44.5641	-139.9910	1573183017
319	-43.5872	-137.7813	1573183047
320	-42.5643	-135.6481	1573183078
321	-41.4984	-133.5892	1573183108
322	-40.3924	-131.6024	1573183138
323	-39.2299	-129.6537	1573183168
324	-38.0515	-127.8040	1573183198
325	-36.8410	-126.0177	1573183228
326	-35.6008	-124.2918	1573183258
327	-34.3117	-122.5956	1573183289
328	-33.0182	-120.9818	1573183319
329	-31.7013	-119.4188	1573183349
330	-30.3625	-117.9034	1573183379
331	-28.9811	-116.4086	1573183410
332	-27.6037	-114.9803	1573183440
333	-26.2095	-113.5910	1573183470
334	-24.7994	-112.2375	1573183500
335	-23.3513	-110.8957	1573183531
336	-21.9138	-109.6071	1573183561
337	-20.4645	-108.3469	1573183591
338	-19.0042	-107.1127	1573183621
339	-17.5343	-105.9024	1573183651
340	-16.0308	-104.6939	1573183682
341	-14.5439	-103.5248	1573183712
342	-13.0498	-102.3730	1573183742
343	-11.5496	-101.2367	1573183772
344	-10.0188	-100.0952	1573183802
345	-8.5083	-98.9840	1573183832
346	-6.9940	-97.8825	1573183863
347	-5.4765	-96.7890	1573183893
348	-3.9312	-95.6837	1573183923
349	-2.4095	-94.6009	1573183953
350	-0.8867	-93.5208	1573183983
351	0.6366	-92.4417	1573184013
352	2.1849	-91.3439	1573184044
353	3.7072	-90.2614	1573184074
354	5.2277	-89.1748	1573184104
355	6.7458	-88.0823	1573184134
356	8.2861	-86.9637	1573184165
357	9.7974	-85.8539	1573184195
358	11.3041	-84.7328	1573184225
359	12.8058	-83.5983	1573184255
360	14.3262	-82.4295	1573184286
361	15.8147	-81.2626	1573184316
362	17.2956	-80.0765	1573184346
363	18.7676	-78.8693	1573184376
364	20.2301	-77.6384	1573184406
365	21.7060	-76.3608	1573184436
366	23.1460	-75.0757	1573184467
367	24.5732	-73.7601	1573184497
368	25.9861	-72.4115	1573184527
369	27.4071	-71.0035	1573184557
370	28.7879	-69.5800	1573184587
371	30.1505	-68.1150	1573184617
372	31.4933	-66.6057	1573184648
373	32.8365	-65.0228	1573184678
374	34.1342	-63.4151	1573184708
375	35.4069	-61.7535	1573184738
376	36.6523	-60.0354	1573184768
377	37.8685	-58.2570	1573184798
378	39.0722	-56.3846	1573184829
379	40.2217	-54.4760	1573184859
380	41.3344	-52.4982	1573184889
381	42.4074	-50.4485	1573184919
382	43.4547	-48.2883	1573184950
383	44.4386	-46.0870	1573184980
384	45.3737	-43.8076	1573185010
385	46.2566	-41.4495	1573185040
386	47.0839	-39.0129	1573185070
387	47.8645	-36.4559	1573185101
388	48.5694	-33.8635	1573185131
389	49.2086	-31.1978	1573185161
390	49.7787	-28.4630	1573185191
391	50.2844	-25.6172	1573185221
392	50.7062	-22.7607	1573185252
393	51.0505	-19.8550	1573185282
394	51.3153	-16.9088	1573185312
395	51.5012	-13.8824	1573185342
396	51.6008	-10.8869	1573185372
397	51.6173	-7.8836	1573185402
398	51.5505	-4.8835	1573185433
399	51.3977	-1.8476	1573185463
400	51.1650	1.1114	1573185493
401	50.8519	4.0343	1573185523
402	50.4605	6.9113	1573185553
403	49.9931	9.7344	1573185583
404	49.3931	12.7850	1573185614
405	48.7751	15.4729	1573185644
406	48.0902	18.0887	1573185674
407	47.3418	20.6290	1573185704
408	46.5194	23.1320	1573185735
409	45.6533	25.5149	1573185765
410	44.7338	27.8192	1573185795
411	43.7645	30.0453	1573185825
412	42.7310	32.2298	1573185856
413	41.6706	34.3029	1573185886
414	40.5695	36.3034	1573185916
415	39.4307	38.2339	1573185946
416	38.2370	40.1276	1573185976
417	37.0300	41.9257	1573186006
418	35.7928	43.6629	1573186037
419	34.5278	45.3421	1573186067
420	33.2153	46.9935	1573186097
421	31.9002	48.5660	1573186127
422	30.5631	50.0903	1573186157
423	29.1830	51.5935	1573186188
424	27.8067	53.0295	1573186218
425	26.4131	54.4263	1573186248
426	25.0038	55.7863	1573186278
427	23.5563	57.1343	1573186309
428	22.1192	58.4285	1573186339
429	20.6701	59.6940	1573186369
430	19.2100	60.9330	1573186399
431	17.7152	62.1680	1573186430
432	16.2360	63.3607	1573186460
433	14.7488	64.5336	1573186490
434	13.2542	65.6889	1573186520
435	11.7534	66.8284	1573186550
436	10.2220	67.9727	1573186580
437	8.7110	69.0864	1573186610
438	7.1958	70.1901	1573186641
439	5.6775	71.2856	1573186671
440	4.1314	72.3925	1573186701
441	2.6088	73.4766	1573186731
442	1.0850	74.5579	1573186761
443	-0.4647	75.6559	1573186792
444	-1.9890	76.7365	1573186822
445	-3.5120	77.8192	1573186852
446	-5.0591	78.9241	1573186883
447	-6.5783	80.0166	1573186913
448	-8.0945	81.1164	1573186943
449	-9.6323	82.2442	1573186973
450	-11.1403	83.3646	1573187003
451	-12.6680	84.5169	1573187034
452	-14.1648	85.6656	1573187064
453	-15.6545	86.8309	1573187094
454	-17.1366	88.0152	1573187124
455	-18.6098	89.2203	1573187154
456	-20.0979	90.4693	1573187185
457	-21.5508	91.7235	1573187215
458	-23.0163	93.0273	1573187246
459	-24.4446	94.3401	1573187276
460	-25.8590	95.6858	1573187306
461	-27.2812	97.0901	1573187336
462	-28.6633	98.5099	1573187366
463	-30.0273	99.9707	1573187396
464	-31.3722	101.4760	1573187427
465	-32.7173	103.0543	1573187457
466	-34.0170	104.6570	1573187487
467	-35.3127	106.3411	1573187518
468	-36.5598	108.0543	1573187548
469	-37.7776	109.8271	1573187578
470	-38.9640	111.6628	1573187608
471	-40.1352	113.5966	1573187639
472	-41.2503	115.5682	1573187669
473	-42.4486	117.8542	1573187702
474	-43.4768	119.9800	1573187732
475	-44.4590	122.1816	1573187762
476	-45.4075	124.4997	1573187793
477	-46.2877	126.8587	1573187823
478	-47.1124	129.2966	1573187853
479	-47.8902	131.8546	1573187884
480	-48.5922	134.4471	1573187914
481	-49.2285	137.1126	1573187944
482	-49.7957	139.8469	1573187974
483	-50.2985	142.6918	1573188004
484	-50.7175	145.5472	1573188035
485	-51.0591	148.4513	1573188065
486	-51.3212	151.3950	1573188095
487	-51.5022	154.3683	1573188125
488	-51.6018	157.4112	1573188155
489	-51.6161	160.4115	1573188185
490	-51.5473	163.4083	1573188216
491	-51.3960	166.3898	1573188246
492	-51.1584	169.3942	1573188276
493	-50.8440	172.3127	1573188306
494	-50.4514	175.1854	1573188336
495	-49.9831	178.0042	1573188366
496	-49.4320	-179.1930	1573188397
497	-48.8194	-176.5038	1573188427
498	-48.1397	-173.8859	1573188457
499	-47.3965	-171.3432	1573188487
500	-46.5931	-168.8779	1573188517
501	-45.7181	-166.4519	1573188548
502	-44.8035	-164.1449	1573188578
503	-43.8389	-161.9158	1573188608
504	-42.8273	-159.7632	1573188638
505	-41.7542	-157.6520	1573188669
506	-40.6575	-155.6484	1573188699
507	-39.5228	-153.7148	1573188729
508	-38.3530	-151.8486	1573188759
509	-37.1302	-150.0171	1573188789
510	-35.8967	-148.2769	1573188820
511	-34.6353	-146.5949	1573188850
512	-33.3481	-144.9677	1573188880
513	-32.0149	-143.3663	1573188910
514	-30.6810	-141.8397	1573188940
515	-29.3270	-140.3587	1573188970
516	-27.9541	-138.9201	1573189000
517	-26.5635	-137.5207	1573189031
518	-25.1338	-136.1360	1573189061
519	-23.7129	-134.8083	1573189091
520	-22.2784	-133.5120	1573189121
521	-20.8321	-132.2449	1573189151
522	-19.3503	-130.9840	1573189182
523	-17.8825	-129.7682	1573189212
524	-16.4056	-128.5744	1573189242
525	-14.9205	-127.4005	1573189272
526	-13.4284	-126.2446	1573189302
527	-11.9046	-125.0857	1573189333
528	-10.4003	-123.9598	1573189363
529	-8.8910	-122.8459	1573189393
530	-7.3776	-121.7422	1573189423
531	-5.8356	-120.6287	1573189454
532	-4.3162	-119.5401	1573189484
533	-2.7948	-118.4563	1573189514
534	-1.2721	-117.3756	1573189544
535	0.2510	-116.2964	1573189574
536	1.7996	-115.1988	1573189605
537	3.3219	-114.1173	1573189635
538	4.8428	-113.0320	1573189665
539	6.3617	-111.9410	1573189695
540	7.9030	-110.8245	1573189725
541	9.4153	-109.7172	1573189755
542	10.9234	-108.5990	1573189785
543	12.4266	-107.4680	1573189816
544	13.9240	-106.3222	1573189846
545	15.4391	-105.1407	1573189876
546	16.9219	-103.9597	1573189906
547	18.3963	-102.7579	1573189936
548	19.8614	-101.5332	1573189966
549	21.3402	-100.2623	1573189997
550	22.7834	-98.9845	1573190027
551	24.2137	-97.6769	1573190057
552	25.6304	-96.3368	1573190087
553	27.0555	-94.9383	1573190118
554	28.4409	-93.5244	1573190148
555	29.8082	-92.0701	1573190178
556	31.1563	-90.5721	1573190208
557	32.5051	-89.0017	1573190239
558	33.8089	-87.4069	1573190269
559	35.0879	-85.7594	1573190299
560	36.3405	-84.0557	1573190329
561	37.5842	-82.2633	1573190359
562	38.7762	-80.4370	1573190390
563	39.9346	-78.5454	1573190420
564	41.0752	-76.5521	1573190450
565	42.1578	-74.5197	1573190480
566	43.1985	-72.4134	1573190510
567	44.1944	-70.2311	1573190540
568	45.1575	-67.9332	1573190571
569	46.0531	-65.5936	1573190601
570	46.8937	-63.1755	1573190631
571	47.6762	-60.6792	1573190661
572	48.4086	-58.0629	1573190692
573	49.0635	-55.4145	1573190722
574	49.6500	-52.6961	1573190752
575	50.1653	-49.9123	1573190782
576	50.6130	-47.0217	1573190813
577	50.9758	-44.1269	1573190843
578	51.2595	-41.1900	1573190873
579	51.4624	-38.2187	1573190903
580	51.5829	-35.2268	1573190933
581	51.6204	-32.1743	1573190964
582	51.5733	-29.1724	1573190994
583	51.4432	-26.1825	1573191024
584	51.2310	-23.2157	1573191054
585	50.9325	-20.2344	1573191084
586	50.5595	-17.3460	1573191114
587	50.1098	-14.5094	1573191145
588	49.5861	-11.7321	1573191175
589	48.9913	-9.0209	1573191205
590	48.3171	-6.3372	1573191235
591	47.5887	-3.7723	1573191265
592	46.7991	-1.2846	1573191295
593	45.9516	1.1252	1573191325
594	45.0344	3.4939	1573191356
595	44.0807	5.7449	1573191386
596	43.0794	7.9185	1573191416
597	42.0333	10.0167	1573191446
598	40.9273	12.0743	1573191477
599	39.8002	14.0271	1573191507
600	38.6373	15.9117	1573191537
601	37.4207	17.7609	1573191568
602	36.1931	19.5172	1573191598
603	34.9366	21.2149	1573191628
604	33.6539	22.8568	1573191658
605	32.3247	24.4723	1573191688
606	30.9722	26.0368	1573191719
607	29.6208	27.5292	1573191749
608	28.2502	28.9786	1573191779
609	26.8622	30.3875	1573191809
610	25.4578	31.7590	1573191839
611	24.0149	33.1177	1573191870
612	22.5819	34.4218	1573191900
613	21.1122	35.7174	1573191930
614	19.6551	36.9643	1573191961
615	18.1878	38.1864	1573191991
616	16.7114	39.3859	1573192021
617	15.2266	40.5649	1573192051
618	13.7094	41.7448	1573192081
619	12.2103	42.8890	1573192111
620	10.6805	44.0374	1573192142
621	9.1706	45.1545	1573192172
622	7.6567	46.2610	1573192202
623	6.1140	47.3770	1573192233
624	4.5938	48.4677	1573192263
625	3.0716	49.5531	1573192293
626	1.5481	50.6350	1573192323
627	-0.0015	51.7332	1573192354
628	-1.5257	52.8134	1573192384
629	-3.0492	53.8952	1573192414
630	-4.5713	54.9805	1573192444
631	-6.1167	56.0892	1573192474
632	-7.6340	57.1866	1573192504
633	-9.1477	58.2928	1573192534
634	-10.6573	59.4095	1573192565
635	-12.1870	60.5575	1573192595
636	-13.6855	61.7010	1573192625
637	-15.1776	62.8607	1573192655
638	-16.6869	64.0585	1573192686
639	-18.1631	65.2572	1573192716
640	-19.6300	66.4784	1573192746
641	-21.0866	67.7243	1573192776
642	-22.5320	68.9973	1573192806
643	-23.9888	70.3218	1573192837
644	-25.4078	71.6567	1573192867
645	-26.8119	73.0261	1573192897
646	-28.1999	74.4329	1573192927
647	-29.5931	75.9042	1573192958
648	-30.9440	77.3947	1573192988
649	-32.2742	78.9312	1573193018
650	-33.5819	80.5168	1573193048
651	-34.8865	82.1824	1573193078
652	-36.1430	83.8764	1573193108
653	-37.3715	85.6295	1573193139
654	-38.5883	87.4745	1573193169
655	-39.7518	89.3547	1573193199
656	-40.8796	91.3029	1573193229
657	-41.9866	93.3557	1573193260
658	-43.0337	95.4488	1573193290
659	-44.0364	97.6173	1573193320
660	-44.9916	99.8628	1573193350
661	-45.8959	102.1864	1573193380
662	-46.7598	104.6293	1573193411
663	-47.5516	107.1110	1573193441
664	-48.2824	109.6698	1573193471
665	-48.9594	112.3474	1573193501
666	-49.5572	115.0526	1573193532
667	-50.0841	117.8235	1573193562
668	-50.5374	120.6542	1573193592
669	-50.9199	123.5855	1573193622
670	-51.2168	126.5129	1573193652
671	-51.4334	129.4748	1573193682
672	-51.5680	132.4607	1573193712
673	-51.6199	135.4595	1573193743
674	-51.5875	138.5091	1573193773
675	-51.4720	141.4985	1573193803
676	-51.2745	144.4665	1573193833
677	-50.9961	147.4028	1573193863
678	-50.6320	150.3453	1573193894
679	-50.1963	153.1885	1573193924
680	-49.6863	155.9738	1573193954
681	-49.0947	158.7388	1573193985
682	-48.4438	161.3883	1573194015
683	-47.7279	163.9638	1573194045
684	-46.9503	166.4629	1573194075
685	-46.1000	168.9237	1573194105
686	-45.2083	171.2652	1573194136
687	-44.2651	173.5281	1573194166
688	-43.2738	175.7134	1573194196
689	-42.2197	177.8576	1573194226
690	-41.1404	179.8924	1573194256
691	-40.0220	-178.1438	1573194286
692	-38.8569	-176.2324	1573194317
693	-37.6660	-174.4002	1573194347
694	-36.4457	-172.6335	1573194377
695	-35.1964	-170.9263	1573194407
696	-33.8990	-169.2483	1573194438
697	-32.5978	-167.6512	1573194468
698	-31.2737	-166.1038	1573194498
699	-29.9285	-164.6031	1573194528
700	-28.5409	-163.1223	1573194558
701	-27.1579	-161.7067	1573194589
702	-25.7583	-160.3290	1573194619
703	-24.3437	-158.9866	1573194649
704	-22.8914	-157.6554	1573194679
705	-21.4500	-156.3762	1573194709
706	-19.9970	-155.1245	1573194739
707	-18.5337	-153.8983	1573194769
708	-17.0361	-152.6751	1573194800
709	-15.5543	-151.4930	1573194830
710	-14.0652	-150.3298	1573194860
711	-12.5689	-149.1830	1573194890
712	-11.0416	-148.0323	1573194921
713	-9.5344	-146.9135	1573194951
714	-8.0225	-145.8056	1573194981
715	-6.5072	-144.7070	1573195011
716	-4.9636	-143.5975	1573195042
717	-3.4429	-142.5119	1573195072
718	-1.9207	-141.4301	1573195102
719	-0.3977	-140.3505	1573195132
720	1.1510	-139.2533	1573195162
721	2.6739	-138.1727	1573195193
722	4.1956	-137.0890	1573195223
723	5.7154	-136.0007	1573195253
724	7.2328	-134.9058	1573195283
725	8.7720	-133.7843	1573195313
726	10.2818	-132.6711	1573195343
727	11.7870	-131.5459	1573195374
728	13.2867	-130.4069	1573195404
729	14.8048	-129.2328	1573195434
730	16.2908	-128.0601	1573195464
731	17.7688	-126.8674	1573195494
732	19.2383	-125.6525	1573195524
733	20.7217	-124.3929	1573195555
734	22.1697	-123.1271	1573195585
735	23.6057	-121.8325	1573195615
736	25.0283	-120.5067	1573195645
737	26.4366	-119.1468	1573195675
738	27.8521	-117.7267	1573195706
739	29.2276	-116.2897	1573195736
740	30.5840	-114.8108	1573195766
741	31.9202	-113.2866	1573195796
742	33.2560	-111.6875	1573195827
743	34.5459	-110.0628	1573195857
744	35.8102	-108.3833	1573195887
745	37.0464	-106.6461	1573195917
746	38.2724	-104.8173	1573195947
747	39.4456	-102.9537	1573195978
748	40.5836	-101.0230	1573196008
749	41.6839	-99.0223	1573196038
750	42.7435	-96.9489	1573196068
751	43.7761	-94.7640	1573196098
752	44.7448	-92.5374	1573196128
753	45.6634	-90.2328	1573196159
754	46.5288	-87.8495	1573196189
755	47.3505	-85.3457	1573196219
756	48.0981	-82.8050	1573196249
757	48.7821	-80.1891	1573196279
758	49.3993	-77.5008	1573196309
759	49.9550	-74.6988	1573196340
760	50.4279	-71.8805	1573196370
761	50.8249	-69.0079	1573196400
762	51.1439	-66.0881	1573196430
763	51.3860	-63.0823	1573196461
764	51.5417	-60.0986	1573196491
765	51.6146	-57.0992	1573196521
766	51.6044	-54.0955	1573196551
767	51.5110	-51.0989	1573196581
768	51.3314	-48.0711	1573196612
769	51.0727	-45.1223	1573196642
770	50.7342	-42.2133	1573196672
771	50.3181	-39.3527	1573196702
772	49.8180	-36.5019	1573196733
773	49.2531	-33.7620	1573196763
774	48.6190	-31.0908	1573196793
775	47.9188	-28.4927	1573196823
